name,patterns,N,k,max_abs_nonzero,empirical_k_nc,argmax_m,argmax_symbolic
{01},01,32768,7,0.8117563914594009,No,1,(1/32768) * (16385 + 8191*zeta^1 + 8192*zeta^6)
{01},01,32768,8,0.8535623292577363,No,1,(1/32768) * (16385 + 8191*zeta^1 + 8192*zeta^7)
{10},10,32768,2,0.00115966796875,Yes,53,(1/32768) * (16403 + 16365*zeta^1)
{10},10,32768,3,0.2500057219804163,No,64,(1/32768) * (16384 + 8160*zeta^1 + 8224*zeta^2)
{10},10,32768,4,0.5000038146827137,No,64,(1/32768) * (16384 + 8160*zeta^1 + 8224*zeta^3)
{10},10,32768,5,0.6545111330731481,No,64,(1/32768) * (16384 + 8160*zeta^1 + 8224*zeta^4)
{10},10,32768,6,0.7500019073462074,No,64,(1/32768) * (16384 + 8160*zeta^1 + 8224*zeta^5)
{10},10,32768,7,0.8117463372005194,No,64,(1/32768) * (16384 + 8160*zeta^1 + 8224*zeta^6)
{10},10,32768,8,0.8535545078915032,No,64,(1/32768) * (16384 + 8160*zeta^1 + 8224*zeta^7)
"{01,10,11}",01 10 11,32768,2,6.123233995736766e-17,Yes,1,(1/32768) * (16384 + 16384*zeta^1)
"{01,10,11}",01 10 11,32768,3,0.34068777381945087,No,1,(1/32768) * (15214 + 3511*zeta^1 + 14043*zeta^2)
"{01,10,11}",01 10 11,32768,4,0.5000122076272818,No,1,(1/32768) * (14746 + 3277*zeta^1 + 1638*zeta^2 + 13107*zeta^3)
"{01,10,11}",01 10 11,32768,5,0.5950513140100959,No,1,(1/32768) * (14534 + 3171*zeta^1 + 1586*zeta^2 + 793*zeta^3 + 12684*zeta^4)
"{01,10,11}",01 10 11,32768,6,0.6614666642424081,No,1,(1/32768) * (14434 + 3121*zeta^1 + 1560*zeta^2 + 780*zeta^3 + 390*zeta^4 + 12483*zeta^5)
"{01,10,11}",01 10 11,32768,7,0.7119310236872056,No,1,(1/32768) * (14384 + 3096*zeta^1 + 1548*zeta^2 + 774*zeta^3 + 387*zeta^4 + 194*zeta^5 + 12385*zeta^6)
"{01,10,11}",01 10 11,32768,8,0.7521301124844251,No,1,(1/32768) * (14360 + 3084*zeta^1 + 1542*zeta^2 + 771*zeta^3 + 386*zeta^4 + 193*zeta^5 + 96*zeta^6 + 12336*zeta^7)
A_3,101 111,32768,2,6.123233995736766e-17,Yes,1,(1/32768) * (16384 + 16384*zeta^1)
A_3,101 111,32768,3,0.2960077703822716,No,1,(1/32768) * (15507 + 4681*zeta^1 + 12580*zeta^2)
A_3,101 111,32768,4,0.4809163342602923,No,1,(1/32768) * (15156 + 4506*zeta^1 + 1228*zeta^2 + 11878*zeta^3)
A_3,101 111,32768,5,0.5975391474649865,No,1,(1/32768) * (14996 + 4426*zeta^1 + 1190*zeta^2 + 595*zeta^3 + 11561*zeta^4)
A_3,101 111,32768,6,0.6760789533827047,No,1,(1/32768) * (14922 + 4389*zeta^1 + 1170*zeta^2 + 585*zeta^3 + 292*zeta^4 + 11410*zeta^5)
A_3,101 111,32768,7,0.7323201552655737,No,1,(1/32768) * (14884 + 4370*zeta^1 + 1161*zeta^2 + 580*zeta^3 + 290*zeta^4 + 146*zeta^5 + 11337*zeta^6)
A_3,101 111,32768,8,0.774643283646754,No,1,(1/32768) * (14866 + 4361*zeta^1 + 1156*zeta^2 + 578*zeta^3 + 290*zeta^4 + 145*zeta^5 + 72*zeta^6 + 11300*zeta^7)
A_4,1001 1011 1101 1111,32768,2,6.123233995736766e-17,Yes,1,(1/32768) * (16384 + 16384*zeta^1)
A_4,1001 1011 1101 1111,32768,3,0.2886206610498249,No,2,(1/32768) * (15140 + 4755*zeta^1 + 12873*zeta^2)
A_4,1001 1011 1101 1111,32768,4,0.46513581917575847,No,2,(1/32768) * (14744 + 4300*zeta^1 + 1640*zeta^2 + 12084*zeta^3)
A_4,1001 1011 1101 1111,32768,5,0.5833393519407002,No,1,(1/32768) * (14832 + 4857*zeta^1 + 1404*zeta^2 + 445*zeta^3 + 11230*zeta^4)
A_4,1001 1011 1101 1111,32768,6,0.6701165248753053,No,1,(1/32768) * (14775 + 4827*zeta^1 + 1389*zeta^2 + 438*zeta^3 + 220*zeta^4 + 11119*zeta^5)
A_4,1001 1011 1101 1111,32768,7,0.7320311910967804,No,1,(1/32768) * (14747 + 4813*zeta^1 + 1382*zeta^2 + 436*zeta^3 + 219*zeta^4 + 109*zeta^5 + 11062*zeta^6)
A_4,1001 1011 1101 1111,32768,8,0.777979470990336,No,1,(1/32768) * (14733 + 4806*zeta^1 + 1380*zeta^2 + 435*zeta^3 + 217*zeta^4 + 108*zeta^5 + 54*zeta^6 + 11035*zeta^7)
A_5,10001 10011 10101 10111 11001 11011 11101 11111,32768,2,6.123233995736766e-17,Yes,1,(1/32768) * (16384 + 16384*zeta^1)
A_5,10001 10011 10101 10111 11001 11011 11101 11111,32768,3,0.2908735232353631,No,4,(1/32768) * (15177 + 4708*zeta^1 + 12883*zeta^2)
A_5,10001 10011 10101 10111 11001 11011 11101 11111,32768,4,0.4712045618305979,No,4,(1/32768) * (14800 + 4200*zeta^1 + 1584*zeta^2 + 12184*zeta^3)
A_5,10001 10011 10101 10111 11001 11011 11101 11111,32768,5,0.583906195124194,No,4,(1/32768) * (14594 + 4093*zeta^1 + 1248*zeta^2 + 981*zeta^3 + 11852*zeta^4)
A_5,10001 10011 10101 10111 11001 11011 11101 11111,32768,6,0.6661913358913167,No,2,(1/32768) * (14699 + 4661*zeta^1 + 1373*zeta^2 + 497*zeta^3 + 312*zeta^4 + 11226*zeta^5)
A_5,10001 10011 10101 10111 11001 11011 11101 11111,32768,7,0.7274100868949184,No,1,(1/32768) * (14643 + 4890*zeta^1 + 1551*zeta^2 + 456*zeta^3 + 163*zeta^4 + 81*zeta^5 + 10984*zeta^6)
A_5,10001 10011 10101 10111 11001 11011 11101 11111,32768,8,0.7759936250102899,No,1,(1/32768) * (14634 + 4887*zeta^1 + 1548*zeta^2 + 453*zeta^3 + 162*zeta^4 + 81*zeta^5 + 40*zeta^6 + 10963*zeta^7)
K4_01_001_101,01 001 101,32768,2,1.0,No,1,(1/32768) * (32768)
K4_01_001_101,01 001 101,32768,3,0.2500457777639156,No,1,(1/32768) * (16385 + 8192*zeta^1 + 8191*zeta^2)
K4_01_001_101,01 001 101,32768,4,0.00115966796875,Yes,53,(1/32768) * (16365 + 16403*zeta^2)
K4_01_001_101,01 001 101,32768,5,0.1427723914259489,No,3,(1/32768) * (14334 + 6145*zeta^2 + 10242*zeta^3 + 2047*zeta^4)
K4_01_001_101,01 001 101,32768,6,0.2500457777639155,No,1,(1/32768) * (16385 + 8191*zeta^2 + 8192*zeta^4)
K4_01_001_101,01 001 101,32768,7,0.3887768425384062,No,1,(1/32768) * (16385 + 8191*zeta^2 + 8192*zeta^5)
K4_01_001_101,01 001 101,32768,8,0.5000305185093905,No,1,(1/32768) * (16385 + 8191*zeta^2 + 8192*zeta^6)
K4_10_010_110,10 010 110,32768,2,1.0,No,1,(1/32768) * (32768)
K4_10_010_110,10 010 110,32768,3,0.2500057219804163,No,64,(1/32768) * (16384 + 8224*zeta^1 + 8160*zeta^2)
K4_10_010_110,10 010 110,32768,4,0.00115966796875,Yes,53,(1/32768) * (16403 + 16365*zeta^2)
K4_10_010_110,10 010 110,32768,5,0.14289887712858892,No,3,(1/32768) * (14338 + 2049*zeta^1 + 10238*zeta^2 + 6143*zeta^3)
K4_10_010_110,10 010 110,32768,6,0.2500057219804162,No,64,(1/32768) * (16384 + 8160*zeta^2 + 8224*zeta^4)
K4_10_010_110,10 010 110,32768,7,0.3887441965411337,No,64,(1/32768) * (16384 + 8160*zeta^2 + 8224*zeta^5)
K4_10_010_110,10 010 110,32768,8,0.5000038146827137,No,64,(1/32768) * (16384 + 8160*zeta^2 + 8224*zeta^6)
K4_11_011_111,11 011 111,32768,2,1.0,No,1,(1/32768) * (32768)
K4_11_011_111,11 011 111,32768,3,0.34068297622249427,No,1,(1/32768) * (15213 + 14044*zeta^1 + 3511*zeta^2)
K4_11_011_111,11 011 111,32768,4,6.123233995736766e-17,Yes,1,(1/32768) * (16384 + 16384*zeta^2)
K4_11_011_111,11 011 111,32768,5,0.20748192909392268,No,1,(1/32768) * (14534 + 793*zeta^1 + 3171*zeta^2 + 12685*zeta^3 + 1585*zeta^4)
K4_11_011_111,11 011 111,32768,6,0.34068297622249394,No,1,(1/32768) * (15213 + 3511*zeta^2 + 14044*zeta^4)
K4_11_011_111,11 011 111,32768,7,0.4325025200173728,No,1,(1/32768) * (14385 + 387*zeta^1 + 3096*zeta^2 + 193*zeta^3 + 1548*zeta^4 + 12385*zeta^5 + 774*zeta^6)
K4_11_011_111,11 011 111,32768,8,0.49996337905527233,No,1,(1/32768) * (14745 + 3277*zeta^2 + 1639*zeta^4 + 13107*zeta^6)
K4_01_10,01 10,32768,2,1.0,No,1,(1/32768) * (32768*zeta^1)
K4_01_10,01 10,32768,3,0.5000000027939677,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^2)
K4_01_10,01 10,32768,4,0.00103759765625,Yes,45,(1/32768) * (16367*zeta^1 + 16401*zeta^3)
K4_01_10,01 10,32768,5,0.30901699982700465,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^4)
K4_01_10,01 10,32768,6,0.5000000027939675,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^5)
K4_01_10,01 10,32768,7,0.6234898036848441,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^6)
K4_01_10,01 10,32768,8,0.7071067825036363,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^7)
K4_01_010_110,01 010 110,32768,2,1.0,No,1,(1/32768) * (32768*zeta^1)
K4_01_010_110,01 010 110,32768,3,0.5000000027939677,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^2)
K4_01_010_110,01 010 110,32768,4,0.00103759765625,Yes,45,(1/32768) * (16367*zeta^1 + 16401*zeta^3)
K4_01_010_110,01 010 110,32768,5,0.30901699982700465,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^4)
K4_01_010_110,01 010 110,32768,6,0.5000000027939675,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^5)
K4_01_010_110,01 010 110,32768,7,0.6234898036848441,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^6)
K4_01_010_110,01 010 110,32768,8,0.7071067825036363,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^7)
K4_10_001_101,10 001 101,32768,2,1.0,No,1,(1/32768) * (32768*zeta^1)
K4_10_001_101,10 001 101,32768,3,0.5000000027939677,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^2)
K4_10_001_101,10 001 101,32768,4,0.00103759765625,Yes,45,(1/32768) * (16367*zeta^1 + 16401*zeta^3)
K4_10_001_101,10 001 101,32768,5,0.30901699982700465,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^4)
K4_10_001_101,10 001 101,32768,6,0.5000000027939675,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^5)
K4_10_001_101,10 001 101,32768,7,0.6234898036848441,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^6)
K4_10_001_101,10 001 101,32768,8,0.7071067825036363,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^7)
K4_001_010_101_110,001 010 101 110,32768,2,1.0,No,1,(1/32768) * (32768*zeta^1)
K4_001_010_101_110,001 010 101 110,32768,3,0.5000000027939677,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^2)
K4_001_010_101_110,001 010 101 110,32768,4,0.00103759765625,Yes,45,(1/32768) * (16367*zeta^1 + 16401*zeta^3)
K4_001_010_101_110,001 010 101 110,32768,5,0.30901699982700465,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^4)
K4_001_010_101_110,001 010 101 110,32768,6,0.5000000027939675,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^5)
K4_001_010_101_110,001 010 101 110,32768,7,0.6234898036848441,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^6)
K4_001_010_101_110,001 010 101 110,32768,8,0.7071067825036363,No,1,(1/32768) * (16383*zeta^1 + 16385*zeta^7)
K4_1_01_10,1 01 10,32768,2,0.333984375,No,32,(1/32768) * (10912 + 21856*zeta^1)
K4_1_01_10,1 01 10,32768,3,0.1890168401856143,No,1,(1/32768) * (11703 + 14044*zeta^1 + 7021*zeta^2)
K4_1_01_10,1 01 10,32768,4,0.0006415953381844666,Yes,51,(1/32768) * (7170 + 9225*zeta^1 + 7169*zeta^2 + 9204*zeta^3)
K4_1_01_10,1 01 10,32768,5,0.15924076165985543,No,1,(1/32768) * (10570 + 5285*zeta^1 + 2643*zeta^2 + 9514*zeta^3 + 4756*zeta^4)
K4_1_01_10,1 01 10,32768,6,0.2887103748716048,No,1,(1/32768) * (10403 + 5202*zeta^1 + 2600*zeta^2 + 1300*zeta^3 + 8842*zeta^4 + 4421*zeta^5)
K4_1_01_10,1 01 10,32768,7,0.39386128421719213,No,1,(1/32768) * (10320 + 5160*zeta^1 + 2580*zeta^2 + 1290*zeta^3 + 645*zeta^4 + 8515*zeta^5 + 4258*zeta^6)
K4_1_01_10,1 01 10,32768,8,0.4797975603680943,No,1,(1/32768) * (10280 + 5140*zeta^1 + 2570*zeta^2 + 1285*zeta^3 + 643*zeta^4 + 322*zeta^5 + 8352*zeta^6 + 4176*zeta^7)
K4_1_01_001_101,1 01 001 101,32768,2,0.333984375,No,32,(1/32768) * (10912 + 21856*zeta^1)
K4_1_01_001_101,1 01 001 101,32768,3,0.340682976222494,No,1,(1/32768) * (15213 + 3511*zeta^1 + 14044*zeta^2)
K4_1_01_001_101,1 01 001 101,32768,4,0.0008855357744473981,Yes,43,(1/32768) * (8549 + 7849*zeta^1 + 8520*zeta^2 + 7850*zeta^3)
K4_1_01_001_101,1 01 001 101,32768,5,0.14128095573747224,No,1,(1/32768) * (4756 + 2378*zeta^1 + 13477*zeta^2 + 2643*zeta^3 + 9514*zeta^4)
K4_1_01_001_101,1 01 001 101,32768,6,0.1454684825202293,No,64,(1/32768) * (4832 + 6496*zeta^1 + 3264*zeta^2 + 5696*zeta^3 + 2848*zeta^4 + 9632*zeta^5)
K4_1_01_001_101,1 01 001 101,32768,7,0.24715681016309685,No,64,(1/32768) * (4704 + 6464*zeta^1 + 3200*zeta^2 + 1600*zeta^3 + 4896*zeta^4 + 2464*zeta^5 + 9440*zeta^6)
K4_1_01_001_101,1 01 001 101,32768,8,0.3400996539434486,No,32,(1/32768) * (4656 + 6432*zeta^1 + 3200*zeta^2 + 1600*zeta^3 + 800*zeta^4 + 4496*zeta^5 + 2256*zeta^6 + 9328*zeta^7)
K4_1_01_010_110,1 01 010 110,32768,2,0.333984375,No,32,(1/32768) * (10912 + 21856*zeta^1)
K4_1_01_010_110,1 01 010 110,32768,3,0.1890168401856143,No,1,(1/32768) * (11703 + 14044*zeta^1 + 7021*zeta^2)
K4_1_01_010_110,1 01 010 110,32768,4,0.0006415953381844666,Yes,51,(1/32768) * (7170 + 9225*zeta^1 + 7169*zeta^2 + 9204*zeta^3)
K4_1_01_010_110,1 01 010 110,32768,5,0.15924076165985543,No,1,(1/32768) * (10570 + 5285*zeta^1 + 2643*zeta^2 + 9514*zeta^3 + 4756*zeta^4)
K4_1_01_010_110,1 01 010 110,32768,6,0.2887103748716048,No,1,(1/32768) * (10403 + 5202*zeta^1 + 2600*zeta^2 + 1300*zeta^3 + 8842*zeta^4 + 4421*zeta^5)
K4_1_01_010_110,1 01 010 110,32768,7,0.39386128421719213,No,1,(1/32768) * (10320 + 5160*zeta^1 + 2580*zeta^2 + 1290*zeta^3 + 645*zeta^4 + 8515*zeta^5 + 4258*zeta^6)
K4_1_01_010_110,1 01 010 110,32768,8,0.4797975603680943,No,1,(1/32768) * (10280 + 5140*zeta^1 + 2570*zeta^2 + 1285*zeta^3 + 643*zeta^4 + 322*zeta^5 + 8352*zeta^6 + 4176*zeta^7)
K4_1_10_001_101,1 10 001 101,32768,2,0.333984375,No,32,(1/32768) * (10912 + 21856*zeta^1)
K4_1_10_001_101,1 10 001 101,32768,3,0.1890168401856143,No,1,(1/32768) * (11703 + 14044*zeta^1 + 7021*zeta^2)
K4_1_10_001_101,1 10 001 101,32768,4,0.0006415953381844666,Yes,51,(1/32768) * (7170 + 9225*zeta^1 + 7169*zeta^2 + 9204*zeta^3)
K4_1_10_001_101,1 10 001 101,32768,5,0.15924076165985543,No,1,(1/32768) * (10570 + 5285*zeta^1 + 2643*zeta^2 + 9514*zeta^3 + 4756*zeta^4)
K4_1_10_001_101,1 10 001 101,32768,6,0.2887103748716048,No,1,(1/32768) * (10403 + 5202*zeta^1 + 2600*zeta^2 + 1300*zeta^3 + 8842*zeta^4 + 4421*zeta^5)
K4_1_10_001_101,1 10 001 101,32768,7,0.39386128421719213,No,1,(1/32768) * (10320 + 5160*zeta^1 + 2580*zeta^2 + 1290*zeta^3 + 645*zeta^4 + 8515*zeta^5 + 4258*zeta^6)
K4_1_10_001_101,1 10 001 101,32768,8,0.4797975603680943,No,1,(1/32768) * (10280 + 5140*zeta^1 + 2570*zeta^2 + 1285*zeta^3 + 643*zeta^4 + 322*zeta^5 + 8352*zeta^6 + 4176*zeta^7)
K4_1_10_010_110,1 10 010 110,32768,2,0.333984375,No,32,(1/32768) * (10912 + 21856*zeta^1)
K4_1_10_010_110,1 10 010 110,32768,3,0.24996730285148858,No,1,(1/32768) * (5852 + 15213*zeta^1 + 11703*zeta^2)
K4_1_10_010_110,1 10 010 110,32768,4,0.0008855357744474881,Yes,43,(1/32768) * (8520 + 7850*zeta^1 + 8549*zeta^2 + 7849*zeta^3)
K4_1_10_010_110,1 10 010 110,32768,5,0.2197961010172615,No,1,(1/32768) * (5285 + 10835*zeta^1 + 1322*zeta^2 + 4756*zeta^3 + 10570*zeta^4)
K4_1_10_010_110,1 10 010 110,32768,6,0.3819179361499454,No,1,(1/32768) * (5202 + 10792*zeta^1 + 1300*zeta^2 + 650*zeta^3 + 4421*zeta^4 + 10403*zeta^5)
K4_1_10_010_110,1 10 010 110,32768,7,0.4999024795816572,No,1,(1/32768) * (5160 + 10772*zeta^1 + 1290*zeta^2 + 645*zeta^3 + 323*zeta^4 + 4258*zeta^5 + 10320*zeta^6)
K4_1_10_010_110,1 10 010 110,32768,8,0.5876530902510743,No,1,(1/32768) * (5140 + 10762*zeta^1 + 1285*zeta^2 + 643*zeta^3 + 322*zeta^4 + 160*zeta^5 + 4176*zeta^6 + 10280*zeta^7)
K4_1_11_011_111,1 11 011 111,32768,2,0.333984375,No,32,(1/32768) * (10912 + 21856*zeta^1)
K4_1_11_011_111,1 11 011 111,32768,3,0.2500457777639156,No,1,(1/32768) * (16385 + 8191*zeta^1 + 8192*zeta^2)
K4_1_11_011_111,1 11 011 111,32768,4,0.0008855357744474001,Yes,43,(1/32768) * (8549 + 7850*zeta^1 + 8520*zeta^2 + 7849*zeta^3)
K4_1_11_011_111,1 11 011 111,32768,5,0.1872135629873925,No,1,(1/32768) * (4492 + 3171*zeta^1 + 8985*zeta^2 + 6342*zeta^3 + 9778*zeta^4)
K4_1_11_011_111,1 11 011 111,32768,6,0.30046965975581535,No,1,(1/32768) * (5462 + 2730*zeta^1 + 10923*zeta^3 + 5461*zeta^4 + 8192*zeta^5)
K4_1_11_011_111,1 11 011 111,32768,7,0.3764185133808134,No,1,(1/32768) * (4645 + 2193*zeta^1 + 580*zeta^2 + 2322*zeta^3 + 9289*zeta^4 + 4386*zeta^5 + 9353*zeta^6)
K4_1_11_011_111,1 11 011 111,32768,8,0.43140948561596215,No,1,(1/32768) * (4176 + 2570*zeta^1 + 322*zeta^2 + 2088*zeta^3 + 1285*zeta^4 + 8352*zeta^5 + 5140*zeta^6 + 8835*zeta^7)
K4_001_010_100_111,001 010 100 111,32768,2,0.66668701171875,No,1,(1/32768) * (5461 + 27307*zeta^1)
K4_001_010_100_111,001 010 100 111,32768,3,0.3690306270036713,No,1,(1/32768) * (2925 + 15799*zeta^1 + 14044*zeta^2)
K4_001_010_100_111,001 010 100 111,32768,4,0.0007336923388776549,Yes,51,(1/32768) * (8523 + 7844*zeta^1 + 8540*zeta^2 + 7861*zeta^3)
K4_001_010_100_111,001 010 100 111,32768,5,0.26248256209108517,No,1,(1/32768) * (2643 + 13610*zeta^1 + 660*zeta^2 + 2378*zeta^3 + 13477*zeta^4)
K4_001_010_100_111,001 010 100 111,32768,6,0.43897398895649553,No,1,(1/32768) * (2600 + 13588*zeta^1 + 650*zeta^2 + 325*zeta^3 + 2211*zeta^4 + 13394*zeta^5)
K4_001_010_100_111,001 010 100 111,32768,7,0.560173911569385,No,1,(1/32768) * (2580 + 13578*zeta^1 + 645*zeta^2 + 323*zeta^3 + 162*zeta^4 + 2128*zeta^5 + 13352*zeta^6)
K4_001_010_100_111,001 010 100 111,32768,8,0.6463383993728778,No,1,(1/32768) * (2570 + 13573*zeta^1 + 643*zeta^2 + 322*zeta^3 + 160*zeta^4 + 80*zeta^5 + 2088*zeta^6 + 13332*zeta^7)
K4_001_011_100_110,001 011 100 110,32768,2,1.0,No,2,(1/32768) * (32768*zeta^1)
K4_001_011_100_110,001 011 100 110,32768,3,0.3125457774846109,No,2,(1/32768) * (4095 + 14336*zeta^1 + 14337*zeta^2)
K4_001_011_100_110,001 011 100 110,32768,4,0.000671386718749954,Yes,55,(1/32768) * (8203 + 8192*zeta^1 + 8181*zeta^2 + 8192*zeta^3)
K4_001_011_100_110,001 011 100 110,32768,5,0.20230945620641952,No,1,(1/32768) * (8193 + 8192*zeta^1 + 4095*zeta^2 + 4096*zeta^3 + 8192*zeta^4)
K4_001_011_100_110,001 011 100 110,32768,6,0.37504577729839617,No,1,(1/32768) * (8193 + 8192*zeta^1 + 4095*zeta^2 + 4096*zeta^4 + 8192*zeta^5)
K4_001_011_100_110,001 011 100 110,32768,7,0.5061519766928481,No,1,(1/32768) * (8193 + 8192*zeta^1 + 4095*zeta^2 + 4096*zeta^5 + 8192*zeta^6)
K4_001_011_100_110,001 011 100 110,32768,8,0.6035839089428924,No,1,(1/32768) * (8193 + 8192*zeta^1 + 4095*zeta^2 + 4096*zeta^6 + 8192*zeta^7)
